sent,tags,parse
"Summer houseguests with a small child led to Baby Boom , where Parness is seen wailing and waving his arms as he attempts to flee a field full of ill-tempered , tottering , diapered babies , all shrieking and thrashing their arms .","Summer/NNPS houseguests/VBZ with/IN a/DT small/JJ child/NN led/VBN to/TO Baby/NNP Boom/NNP ,/, where/WRB Parness/NNP is/VBZ seen/VBN wailing/VBG and/CC waving/VBG his/PRP$ arms/NNS as/IN he/PRP attempts/VBZ to/TO flee/VB a/DT field/NN full/JJ of/IN ill-tempered/JJ ,/, tottering/NNP ,/, diapered/JJ babies/NNS ,/, all/RB shrieking/VBG and/CC thrashing/VBG their/PRP$ arms/NNS ./."," nsubj(houseguests-2, Summer-1) root(ROOT-0, houseguests-2) case(child-6, with-3) det(child-6, a-4) amod(child-6, small-5) nmod:with(houseguests-2, child-6) acl(child-6, led-7) case(Boom-10, to-8) compound(Boom-10, Baby-9) nmod:to(led-7, Boom-10) advmod(seen-15, where-12) nsubjpass(seen-15, Parness-13) auxpass(seen-15, is-14) acl:relcl(Boom-10, seen-15) xcomp(seen-15, wailing-16) cc(wailing-16, and-17) xcomp(seen-15, waving-18) conj:and(wailing-16, waving-18) nmod:poss(arms-20, his-19) dobj(wailing-16, arms-20) mark(attempts-23, as-21) nsubj(attempts-23, he-22) nsubj(flee-25, he-22) advcl(seen-15, attempts-23) mark(flee-25, to-24) xcomp(attempts-23, flee-25) det(field-27, a-26) dobj(flee-25, field-27) case(babies-35, full-28) case(babies-35, of-29) amod(babies-35, ill-tempered-30) amod(diapered-34, tottering-32) amod(babies-35, diapered-34) nmod:of(field-27, babies-35) advmod(flee-25, all-37) parataxis(flee-25, shrieking-38) cc(shrieking-38, and-39) parataxis(flee-25, thrashing-40) conj:and(shrieking-38, thrashing-40) nmod:poss(arms-42, their-41) dobj(shrieking-38, arms-42)  "
"He says he finds collaboration very exciting ( "" I love thrashing the strategies out-by the time I actually sit down at the drafting table , it 's the icing on the cake "" ) and hopes that his work in the theater might someday lead to work in film .","He/PRP says/VBZ he/PRP finds/VBZ collaboration/NN very/RB exciting/JJ -LRB-/-LRB- ''/'' I/NNP love/CD thrashing/IN the/DT strategies/NNS out-by/NN the/DT time/NN I/NN actually/RB sit/RB down/RB at/IN the/DT drafting/JJ table/NN ,/, it/PRP 's/POS the/DT icing/NN on/IN the/DT cake/NN ''/'' -RRB-/-RRB- and/CC hopes/NN that/IN his/PRP$ work/NN in/IN the/DT theater/NN might/MD someday/RB lead/VB to/TO work/VB in/IN film/NN ./."," nsubj(says-2, He-1) root(ROOT-0, says-2) nsubj(finds-4, he-3) ccomp(says-2, finds-4) dobj(finds-4, collaboration-5) advmod(exciting-7, very-6) amod(collaboration-5, exciting-7) dep(collaboration-5, I-10) nummod(I-10, love-11) case(out-by-15, thrashing-12) det(out-by-15, the-13) compound(out-by-15, strategies-14) nmod:thrashing(I-10, out-by-15) det(I-18, the-16) compound(I-18, time-17) dep(out-by-15, I-18) advmod(out-by-15, actually-19) advmod(down-21, sit-20) advmod(out-by-15, down-21) case(table-25, at-22) det(table-25, the-23) amod(table-25, drafting-24) nmod:at(down-21, table-25) nmod:poss(icing-30, it-27) case(it-27, 's-28) det(icing-30, the-29) appos(table-25, icing-30) case(cake-33, on-31) det(cake-33, the-32) nmod:on(icing-30, cake-33) cc(I-10, and-36) dep(collaboration-5, hopes-37) conj:and(I-10, hopes-37) mark(lead-46, that-38) nmod:poss(work-40, his-39) nsubj(lead-46, work-40) nsubj(work-48, work-40) case(theater-43, in-41) det(theater-43, the-42) nmod:in(work-40, theater-43) aux(lead-46, might-44) advmod(lead-46, someday-45) ccomp(finds-4, lead-46) mark(work-48, to-47) xcomp(lead-46, work-48) case(film-50, in-49) nmod:in(work-48, film-50)  "
"And yet it 's an ideal caricature of the ultimate rock track ; the incoherent raving , the screaming guitars and the thrashing backbeat are all apparently calculated to shred the nerves of anyone over forty .","And/CC yet/RB it/PRP 's/VBZ an/DT ideal/JJ caricature/NN of/IN the/DT ultimate/JJ rock/NN track/NN ;/: the/DT incoherent/JJ raving/NN ,/, the/DT screaming/JJ guitars/NNS and/CC the/DT thrashing/JJ backbeat/NN are/VBP all/RB apparently/RB calculated/VBN to/TO shred/VB the/DT nerves/NNS of/IN anyone/NN over/IN forty/NN ./."," cc(caricature-7, And-1) advmod(caricature-7, yet-2) nsubj(caricature-7, it-3) cop(caricature-7, 's-4) det(caricature-7, an-5) amod(caricature-7, ideal-6) root(ROOT-0, caricature-7) case(track-12, of-8) det(track-12, the-9) amod(track-12, ultimate-10) compound(track-12, rock-11) nmod:of(caricature-7, track-12) det(raving-16, the-14) amod(raving-16, incoherent-15) nsubjpass(calculated-28, raving-16) nsubj(shred-30, raving-16) det(guitars-20, the-18) amod(guitars-20, screaming-19) conj:and(raving-16, guitars-20) nsubjpass(calculated-28, guitars-20) nsubj(shred-30, guitars-20) cc(raving-16, and-21) det(backbeat-24, the-22) amod(backbeat-24, thrashing-23) conj:and(raving-16, backbeat-24) nsubjpass(calculated-28, backbeat-24) nsubj(shred-30, backbeat-24) auxpass(calculated-28, are-25) advmod(calculated-28, all-26) advmod(calculated-28, apparently-27) parataxis(caricature-7, calculated-28) mark(shred-30, to-29) xcomp(calculated-28, shred-30) det(nerves-32, the-31) dobj(shred-30, nerves-32) case(anyone-34, of-33) nmod:of(nerves-32, anyone-34) case(forty-36, over-35) nmod:over(shred-30, forty-36)  "
"Replying to her vivid account of her affair with an Italian follower , he wrote sharply , "" I do nt suppose she the wronged wife will shoot you , but if she does , no Latin jury will convict her any more than they would Laurence if he gave you the thrashing you deserve . ""","Replying/VBG to/TO her/PRP$ vivid/JJ account/NN of/IN her/PRP$ affair/NN with/IN an/DT Italian/JJ follower/NN ,/, he/PRP wrote/VBD sharply/RB ,/, ''/'' I/PRP do/VBP nt/RB suppose/VB she/PRP the/DT wronged/JJ wife/NN will/MD shoot/VB you/PRP ,/, but/CC if/IN she/PRP does/VBZ ,/, no/DT Latin/NNP jury/NN will/MD convict/VB her/PRP any/DT more/RBR than/IN they/PRP would/MD Laurence/VB if/IN he/PRP gave/VBD you/PRP the/DT thrashing/NN you/PRP deserve/VBP ./. ''/''"," advcl(wrote-15, Replying-1) case(account-5, to-2) nmod:poss(account-5, her-3) amod(account-5, vivid-4) nmod:to(Replying-1, account-5) case(affair-8, of-6) nmod:poss(affair-8, her-7) nmod:of(account-5, affair-8) case(follower-12, with-9) det(follower-12, an-10) amod(follower-12, Italian-11) nmod:with(Replying-1, follower-12) nsubj(wrote-15, he-14) root(ROOT-0, wrote-15) advmod(shoot-28, sharply-16) nsubj(suppose-22, I-19) aux(suppose-22, do-20) neg(suppose-22, nt-21) parataxis(shoot-28, suppose-22) dobj(suppose-22, she-23) det(wife-26, the-24) amod(wife-26, wronged-25) nsubj(shoot-28, wife-26) aux(shoot-28, will-27) dep(wrote-15, shoot-28) dobj(shoot-28, you-29) cc(shoot-28, but-31) mark(does-34, if-32) nsubj(does-34, she-33) advcl(convict-40, does-34) neg(jury-38, no-36) compound(jury-38, Latin-37) nsubj(convict-40, jury-38) aux(convict-40, will-39) dep(wrote-15, convict-40) conj:but(shoot-28, convict-40) dobj(convict-40, her-41) dep(more-43, any-42) advmod(convict-40, more-43) mark(Laurence-47, than-44) nsubj(Laurence-47, they-45) aux(Laurence-47, would-46) advcl(more-43, Laurence-47) mark(gave-50, if-48) nsubj(gave-50, he-49) advcl(Laurence-47, gave-50) iobj(gave-50, you-51) det(thrashing-53, the-52) dobj(gave-50, thrashing-53) nsubj(deserve-55, you-54) acl:relcl(thrashing-53, deserve-55)  "
"Now the big government crowd , thrashing around in the same Manichean universe , is making the same mistake .","Now/RB the/DT big/JJ government/NN crowd/NN ,/, thrashing/VBG around/RP in/IN the/DT same/JJ Manichean/NNP universe/NN ,/, is/VBZ making/VBG the/DT same/JJ mistake/NN ./."," advmod(making-16, Now-1) det(crowd-5, the-2) amod(crowd-5, big-3) compound(crowd-5, government-4) nsubj(making-16, crowd-5) advcl(making-16, thrashing-7) compound:prt(thrashing-7, around-8) case(universe-13, in-9) det(universe-13, the-10) amod(universe-13, same-11) compound(universe-13, Manichean-12) nmod:in(thrashing-7, universe-13) aux(making-16, is-15) root(ROOT-0, making-16) det(mistake-19, the-17) amod(mistake-19, same-18) dobj(making-16, mistake-19)  "
"As a mutual fund investor , you 're wise to wonder what you can do to insulate yourself from the next thrashing .","As/IN a/DT mutual/JJ fund/NN investor/NN ,/, you/PRP 're/VBP wise/JJ to/TO wonder/VB what/WP you/PRP can/MD do/VB to/TO insulate/VB yourself/PRP from/IN the/DT next/JJ thrashing/NN ./."," case(investor-5, As-1) det(investor-5, a-2) amod(investor-5, mutual-3) compound(investor-5, fund-4) nmod:as(wise-9, investor-5) nsubj(wise-9, you-7) nsubj(wonder-11, you-7) cop(wise-9, 're-8) root(ROOT-0, wise-9) mark(wonder-11, to-10) xcomp(wise-9, wonder-11) dobj(insulate-17, what-12) nsubj(do-15, you-13) nsubj(insulate-17, you-13) aux(do-15, can-14) ccomp(wonder-11, do-15) mark(insulate-17, to-16) xcomp(do-15, insulate-17) dobj(insulate-17, yourself-18) case(thrashing-22, from-19) det(thrashing-22, the-20) amod(thrashing-22, next-21) nmod:from(insulate-17, thrashing-22)  "
"Homosexuality is not a civil right , ' he wrote in a 1977 column urging a thrashing ' for gay groups .","Homosexuality/NNP is/VBZ not/RB a/DT civil/JJ right/NN ,/, '/'' he/PRP wrote/VBD in/IN a/DT 1977/CD column/NN urging/VBG a/DT thrashing/NN '/'' for/IN gay/JJ groups/NNS ./."," nsubj(right-6, Homosexuality-1) cop(right-6, is-2) neg(right-6, not-3) det(right-6, a-4) amod(right-6, civil-5) ccomp(wrote-10, right-6) nsubj(wrote-10, he-9) root(ROOT-0, wrote-10) case(column-14, in-11) det(column-14, a-12) nummod(column-14, 1977-13) nmod:in(wrote-10, column-14) xcomp(wrote-10, urging-15) det(thrashing-17, a-16) dobj(urging-15, thrashing-17) case(groups-21, for-19) amod(groups-21, gay-20) nmod:for(urging-15, groups-21)  "
"<p> I fight back , thrashing , flailing , my hopes still tangled around that radiant bird woman .","<p>/VB I/PRP fight/VB back/RB ,/, thrashing/VBG ,/, flailing/VBG ,/, my/PRP$ hopes/NNS still/RB tangled/VBN around/IN that/DT radiant/JJ bird/NN woman/NN ./."," ccomp(tangled-13, <p>-1) nsubj(fight-3, I-2) ccomp(<p>-1, fight-3) advmod(fight-3, back-4) ccomp(fight-3, thrashing-6) dep(thrashing-6, flailing-8) nmod:poss(hopes-11, my-10) nsubj(tangled-13, hopes-11) advmod(tangled-13, still-12) root(ROOT-0, tangled-13) case(woman-18, around-14) det(woman-18, that-15) amod(woman-18, radiant-16) compound(woman-18, bird-17) nmod:around(tangled-13, woman-18)  "
"<p> The lizard plummets , thrashing the branches .","<p>/NNP The/NNP lizard/VBD plummets/NNS ,/, thrashing/VBG the/DT branches/NNS ./."," compound(The-2, <p>-1) nsubj(lizard-3, The-2) root(ROOT-0, lizard-3) dobj(lizard-3, plummets-4) advcl(lizard-3, thrashing-6) det(branches-8, the-7) dobj(thrashing-6, branches-8)  "
"<p> In the examining room , Rick undergoes a thrashing seizure which clearly startles the inexperienced young medical student .","<p>/RB In/IN the/DT examining/JJ room/NN ,/, Rick/NNP undergoes/VBZ a/DT thrashing/JJ seizure/NN which/WDT clearly/RB startles/VBZ the/DT inexperienced/JJ young/JJ medical/JJ student/NN ./."," advmod(room-5, <p>-1) case(room-5, In-2) det(room-5, the-3) amod(room-5, examining-4) nmod:in(undergoes-8, room-5) nsubj(undergoes-8, Rick-7) root(ROOT-0, undergoes-8) det(seizure-11, a-9) amod(seizure-11, thrashing-10) dobj(undergoes-8, seizure-11) nsubj(startles-14, seizure-11) ref(seizure-11, which-12) advmod(startles-14, clearly-13) acl:relcl(seizure-11, startles-14) det(student-19, the-15) amod(student-19, inexperienced-16) amod(student-19, young-17) amod(student-19, medical-18) dobj(startles-14, student-19)  "
"I could hear the two warriors flying at each other , thrashing it out .","I/PRP could/MD hear/VB the/DT two/CD warriors/NNS flying/VBG at/IN each/DT other/JJ ,/, thrashing/VBG it/PRP out/RP ./."," nsubj(hear-3, I-1) aux(hear-3, could-2) root(ROOT-0, hear-3) det(warriors-6, the-4) nummod(warriors-6, two-5) dobj(hear-3, warriors-6) acl(warriors-6, flying-7) case(other-10, at-8) det(other-10, each-9) nmod:at(flying-7, other-10) advcl(flying-7, thrashing-12) dobj(thrashing-12, it-13) compound:prt(thrashing-12, out-14)  "
must be punished either by strict fasting or by a severe thrashing ' .,must/MD be/VB punished/VBN either/CC by/IN strict/JJ fasting/NN or/CC by/IN a/DT severe/JJ thrashing/NNS '/'' ./.," aux(punished-3, must-1) auxpass(punished-3, be-2) root(ROOT-0, punished-3) conj:or(punished-3, punished-3') cc:preconj(fasting-7, either-4) case(fasting-7, by-5) amod(fasting-7, strict-6) nmod:by(punished-3, fasting-7) cc(punished-3, or-8) case(thrashing-12, by-9) det(thrashing-12, a-10) amod(thrashing-12, severe-11) nmod:by(punished-3', thrashing-12)  "
"Following a night in which the Greenpeace inflatables repeatedly become entangled in the nets , forcing the fishing vessel to stop operations while the boats are cut loose , one of the fishermen yanks a blue shark out of the net and hurls the still-thrashing animal into a boat full of Greenpeace observers .","Following/VBG a/DT night/NN in/IN which/WDT the/DT Greenpeace/NNP inflatables/NNS repeatedly/RB become/VB entangled/JJ in/IN the/DT nets/NNS ,/, forcing/VBG the/DT fishing/NN vessel/NN to/TO stop/VB operations/NNS while/IN the/DT boats/NNS are/VBP cut/VBN loose/RB ,/, one/CD of/IN the/DT fishermen/NNS yanks/VBZ a/DT blue/JJ shark/NN out/RP of/IN the/DT net/NN and/CC hurls/VBZ the/DT still-thrashing/JJ animal/NN into/IN a/DT boat/NN full/JJ of/IN Greenpeace/NNP observers/NNS ./."," case(night-3, Following-1) det(night-3, a-2) nmod:in(become-10, night-3) nmod:following(yanks-34, night-3) case(which-5, in-4) ref(night-3, which-5) det(inflatables-8, the-6) compound(inflatables-8, Greenpeace-7) nsubj(become-10, inflatables-8) advmod(become-10, repeatedly-9) acl:relcl(night-3, become-10) xcomp(become-10, entangled-11) case(nets-14, in-12) det(nets-14, the-13) nmod:in(become-10, nets-14) xcomp(become-10, forcing-16) det(vessel-19, the-17) compound(vessel-19, fishing-18) dobj(forcing-16, vessel-19) nsubj(stop-21, vessel-19) mark(stop-21, to-20) xcomp(forcing-16, stop-21) dobj(stop-21, operations-22) mark(cut-27, while-23) det(boats-25, the-24) nsubjpass(cut-27, boats-25) auxpass(cut-27, are-26) advcl(stop-21, cut-27) xcomp(cut-27, loose-28) nsubj(yanks-34, one-30) nsubj(hurls-43, one-30) case(fishermen-33, of-31) det(fishermen-33, the-32) nmod:of(one-30, fishermen-33) root(ROOT-0, yanks-34) det(shark-37, a-35) amod(shark-37, blue-36) dobj(yanks-34, shark-37) compound:prt(yanks-34, out-38) case(net-41, of-39) det(net-41, the-40) nmod:of(yanks-34, net-41) cc(yanks-34, and-42) conj:and(yanks-34, hurls-43) det(animal-46, the-44) amod(animal-46, still-thrashing-45) dobj(hurls-43, animal-46) case(boat-49, into-47) det(boat-49, a-48) nmod:into(hurls-43, boat-49) case(observers-53, full-50) case(observers-53, of-51) compound(observers-53, Greenpeace-52) nmod:of(boat-49, observers-53)  "
"<p> Someone was thrashing in the roadway , his horse down , flaying at him with pain-crazed hoofs -- thrashing and screaming , "" Mother !","<p>/NN Someone/NN was/VBD thrashing/VBG in/IN the/DT roadway/NN ,/, his/PRP$ horse/NN down/RB ,/, flaying/VBG at/IN him/PRP with/IN pain-crazed/JJ hoofs/NNS --/: thrashing/VBG and/CC screaming/VBG ,/, ''/'' Mother/NNP !/."," compound(Someone-2, <p>-1) nsubj(thrashing-4, Someone-2) aux(thrashing-4, was-3) root(ROOT-0, thrashing-4) case(roadway-7, in-5) det(roadway-7, the-6) nmod:in(thrashing-4, roadway-7) nmod:poss(horse-10, his-9) appos(roadway-7, horse-10) advmod(thrashing-4, down-11) ccomp(thrashing-4, flaying-13) case(him-15, at-14) nmod:at(flaying-13, him-15) case(hoofs-18, with-16) amod(hoofs-18, pain-crazed-17) nmod:with(flaying-13, hoofs-18) ccomp(thrashing-4, thrashing-20) conj:and(flaying-13, thrashing-20) cc(flaying-13, and-21) ccomp(thrashing-4, screaming-22) conj:and(flaying-13, screaming-22) dobj(screaming-22, Mother-25)  "
"Because all of a sudden it will wake up and go crazy , jumping and thrashing . ""","Because/IN all/DT of/IN a/DT sudden/JJ it/PRP will/MD wake/VB up/RP and/CC go/VB crazy/JJ ,/, jumping/VBG and/CC thrashing/VBG ./. ''/''"," case(all-2, Because-1) nmod:because(wake-8, all-2) case(sudden-5, of-3) det(sudden-5, a-4) nmod:of(all-2, sudden-5) nsubj(wake-8, it-6) nsubj(go-11, it-6) aux(wake-8, will-7) root(ROOT-0, wake-8) compound:prt(wake-8, up-9) cc(wake-8, and-10) conj:and(wake-8, go-11) xcomp(go-11, crazy-12) xcomp(go-11, jumping-14) cc(jumping-14, and-15) xcomp(go-11, thrashing-16) conj:and(jumping-14, thrashing-16)  "
"Walt dissolved in tears when Roy broke the thrashing rabbit 's neck , and he refused to touch the rabbit stew their mother served up that evening .","Walt/NNP dissolved/VBN in/IN tears/NNS when/WRB Roy/NNP broke/VBD the/DT thrashing/JJ rabbit/NN 's/POS neck/NN ,/, and/CC he/PRP refused/VBD to/TO touch/VB the/DT rabbit/NN stew/NN their/PRP$ mother/NN served/VBD up/RP that/DT evening/NN ./."," nsubj(dissolved-2, Walt-1) root(ROOT-0, dissolved-2) case(tears-4, in-3) nmod:in(dissolved-2, tears-4) advmod(broke-7, when-5) nsubj(broke-7, Roy-6) acl:relcl(tears-4, broke-7) det(rabbit-10, the-8) amod(rabbit-10, thrashing-9) nmod:poss(neck-12, rabbit-10) case(rabbit-10, 's-11) dobj(broke-7, neck-12) cc(dissolved-2, and-14) nsubj(refused-16, he-15) nsubj(touch-18, he-15) conj:and(dissolved-2, refused-16) mark(touch-18, to-17) xcomp(refused-16, touch-18) det(stew-21, the-19) compound(stew-21, rabbit-20) dobj(touch-18, stew-21) det(evening-27, stew-21) nmod:poss(mother-23, their-22) nsubj(served-24, mother-23) acl:relcl(stew-21, served-24) compound:prt(served-24, up-25) ref(stew-21, that-26) nmod:tmod(served-24, evening-27)  "
"As my eyes refocused , I saw the lizard violently thrashing in the distorted maw of an adder .","As/IN my/PRP$ eyes/NNS refocused/VBD ,/, I/PRP saw/VBD the/DT lizard/NN violently/RB thrashing/VBG in/IN the/DT distorted/JJ maw/NN of/IN an/DT adder/NN ./."," mark(refocused-4, As-1) nmod:poss(eyes-3, my-2) nsubj(refocused-4, eyes-3) advcl(saw-7, refocused-4) nsubj(saw-7, I-6) root(ROOT-0, saw-7) det(lizard-9, the-8) dobj(saw-7, lizard-9) advmod(thrashing-11, violently-10) acl(lizard-9, thrashing-11) case(maw-15, in-12) det(maw-15, the-13) amod(maw-15, distorted-14) nmod:in(thrashing-11, maw-15) case(adder-18, of-16) det(adder-18, an-17) nmod:of(maw-15, adder-18)  "
"Drawn to the scene by the great thrashing , Chuka dropped his rod and raced to help me even as I shouted at him to stand back , but he was right there in the shallows when finally I brought the fish in close , and he heaved it ashore joyfully with both hands , then up the steep bank onto the grassy bluff .","Drawn/VBN to/TO the/DT scene/NN by/IN the/DT great/JJ thrashing/NN ,/, Chuka/NNP dropped/VBD his/PRP$ rod/NN and/CC raced/VBD to/TO help/VB me/PRP even/RB as/IN I/PRP shouted/VBD at/IN him/PRP to/TO stand/VB back/RB ,/, but/CC he/PRP was/VBD right/RB there/RB in/IN the/DT shallows/NNS when/WRB finally/RB I/PRP brought/VBD the/DT fish/NN in/IN close/NN ,/, and/CC he/PRP heaved/VBD it/PRP ashore/RB joyfully/RB with/IN both/DT hands/NNS ,/, then/RB up/IN the/DT steep/JJ bank/NN onto/IN the/DT grassy/JJ bluff/NN ./."," advcl(dropped-11, Drawn-1) case(scene-4, to-2) det(scene-4, the-3) nmod:to(Drawn-1, scene-4) case(thrashing-8, by-5) det(thrashing-8, the-6) amod(thrashing-8, great-7) nmod:by(Drawn-1, thrashing-8) nsubj(dropped-11, Chuka-10) nsubj(raced-15, Chuka-10) nsubj(help-17, Chuka-10) root(ROOT-0, dropped-11) nmod:poss(rod-13, his-12) dobj(dropped-11, rod-13) cc(dropped-11, and-14) conj:and(dropped-11, raced-15) mark(help-17, to-16) xcomp(raced-15, help-17) dobj(help-17, me-18) advmod(shouted-22, even-19) mark(shouted-22, as-20) nsubj(shouted-22, I-21) nsubj(stand-26, I-21) advcl(help-17, shouted-22) case(him-24, at-23) nmod:at(shouted-22, him-24) mark(stand-26, to-25) xcomp(shouted-22, stand-26) advmod(stand-26, back-27) cc(dropped-11, but-29) nsubj(shallows-36, he-30) cop(shallows-36, was-31) advmod(there-33, right-32) advmod(shallows-36, there-33) case(shallows-36, in-34) det(shallows-36, the-35) conj:and(dropped-11, shallows-36) advmod(brought-40, when-37) advmod(brought-40, finally-38) nsubj(brought-40, I-39) advcl(shallows-36, brought-40) det(fish-42, the-41) dobj(brought-40, fish-42) case(close-44, in-43) nmod:in(brought-40, close-44) cc(brought-40, and-46) nsubj(heaved-48, he-47) advcl(shallows-36, heaved-48) conj:and(brought-40, heaved-48) dobj(heaved-48, it-49) advmod(hands-54, ashore-50) advmod(hands-54, joyfully-51) case(hands-54, with-52) det(hands-54, both-53) advcl:with(heaved-48, hands-54) advmod(bank-60, then-56) case(bank-60, up-57) det(bank-60, the-58) amod(bank-60, steep-59) nmod:up(hands-54, bank-60) case(bluff-64, onto-61) det(bluff-64, the-62) amod(bluff-64, grassy-63) nmod:onto(heaved-48, bluff-64)  "
"<p> The boot-shoe loosened and began to slide down her thrashing , hideously swollen right front leg , ripping open the wound as it came .","<p>/VB The/DT boot-shoe/JJ loosened/NN and/CC began/VBD to/TO slide/VB down/RP her/PRP$ thrashing/JJ ,/, hideously/JJ swollen/JJ right/JJ front/NN leg/NN ,/, ripping/VBG open/RP the/DT wound/NN as/IN it/PRP came/VBD ./."," root(ROOT-0, <p>-1) det(loosened-4, The-2) amod(loosened-4, boot-shoe-3) dobj(<p>-1, loosened-4) cc(<p>-1, and-5) conj:and(<p>-1, began-6) mark(slide-8, to-7) xcomp(began-6, slide-8) compound:prt(slide-8, down-9) nmod:poss(leg-17, her-10) amod(leg-17, thrashing-11) amod(leg-17, hideously-13) amod(leg-17, swollen-14) amod(leg-17, right-15) compound(leg-17, front-16) dobj(slide-8, leg-17) acl(leg-17, ripping-19) compound:prt(ripping-19, open-20) det(wound-22, the-21) dobj(ripping-19, wound-22) mark(came-25, as-23) nsubj(came-25, it-24) advcl(ripping-19, came-25)  "
"<p> Dibley further testified that "" his girlfriend woke up because he was thrashing around .",<p>/NNP Dibley/NNP further/RB testified/VBD that/DT ''/'' his/PRP$ girlfriend/NN woke/VBD up/RP because/IN he/PRP was/VBD thrashing/VBG around/RP ./.," compound(Dibley-2, <p>-1) nsubj(testified-4, Dibley-2) advmod(testified-4, further-3) root(ROOT-0, testified-4) dobj(testified-4, that-5) nmod:poss(girlfriend-8, his-7) nsubj(woke-9, girlfriend-8) acl:relcl(that-5, woke-9) compound:prt(woke-9, up-10) mark(thrashing-14, because-11) nsubj(thrashing-14, he-12) aux(thrashing-14, was-13) advcl(woke-9, thrashing-14) compound:prt(thrashing-14, around-15)  "
<p> There were about 10 seconds of the awful silence that comes when your nerves are paralyzed but your mind keeps on thrashing .,<p>/RB There/EX were/VBD about/RB 10/CD seconds/NNS of/IN the/DT awful/JJ silence/NN that/WDT comes/VBZ when/WRB your/PRP$ nerves/NNS are/VBP paralyzed/JJ but/CC your/PRP$ mind/NN keeps/VBZ on/IN thrashing/VBG ./.," advmod(were-3, <p>-1) expl(were-3, There-2) root(ROOT-0, were-3) advmod(10-5, about-4) nummod(seconds-6, 10-5) nsubj(were-3, seconds-6) case(silence-10, of-7) det(silence-10, the-8) amod(silence-10, awful-9) nmod:of(seconds-6, silence-10) nsubj(comes-12, silence-10) ref(silence-10, that-11) acl:relcl(silence-10, comes-12) advmod(paralyzed-17, when-13) nmod:poss(nerves-15, your-14) nsubj(paralyzed-17, nerves-15) cop(paralyzed-17, are-16) advcl(comes-12, paralyzed-17) cc(were-3, but-18) nmod:poss(mind-20, your-19) nsubj(keeps-21, mind-20) conj:but(were-3, keeps-21) mark(thrashing-23, on-22) advcl(keeps-21, thrashing-23)  "
"Then the thrashing subsided , and gaping jaws emerged from the water like a white bucket with gasping gills held relentlessly up by the pressure of the bent limb .","Then/RB the/DT thrashing/NN subsided/VBD ,/, and/CC gaping/JJ jaws/NNS emerged/VBD from/IN the/DT water/NN like/IN a/DT white/JJ bucket/NN with/IN gasping/VBG gills/NNS held/VBN relentlessly/RB up/RP by/IN the/DT pressure/NN of/IN the/DT bent/NN limb/NN ./."," advmod(subsided-4, Then-1) det(thrashing-3, the-2) nsubj(subsided-4, thrashing-3) root(ROOT-0, subsided-4) cc(subsided-4, and-6) amod(jaws-8, gaping-7) nsubj(emerged-9, jaws-8) conj:and(subsided-4, emerged-9) case(water-12, from-10) det(water-12, the-11) nmod:from(emerged-9, water-12) case(bucket-16, like-13) det(bucket-16, a-14) amod(bucket-16, white-15) nmod:like(water-12, bucket-16) case(gills-19, with-17) amod(gills-19, gasping-18) nmod:with(emerged-9, gills-19) acl(gills-19, held-20) dep(held-20, relentlessly-21) compound:prt(held-20, up-22) case(pressure-25, by-23) det(pressure-25, the-24) nmod:by(held-20, pressure-25) case(limb-29, of-26) det(limb-29, the-27) compound(limb-29, bent-28) nmod:of(pressure-25, limb-29)  "
"The crash of the 12 gauge silences the morning woods , save for the thrashing of the bird in the leaves .","The/DT crash/NN of/IN the/DT 12/CD gauge/NN silences/VBD the/DT morning/NN woods/NNS ,/, save/VB for/IN the/DT thrashing/NN of/IN the/DT bird/NN in/IN the/DT leaves/NNS ./."," det(crash-2, The-1) nsubj(silences-7, crash-2) case(gauge-6, of-3) det(gauge-6, the-4) nummod(gauge-6, 12-5) nmod:of(crash-2, gauge-6) root(ROOT-0, silences-7) det(woods-10, the-8) compound(woods-10, morning-9) dobj(silences-7, woods-10) dep(silences-7, save-12) case(thrashing-15, for-13) det(thrashing-15, the-14) nmod:for(save-12, thrashing-15) case(bird-18, of-16) det(bird-18, the-17) nmod:of(thrashing-15, bird-18) case(leaves-21, in-19) det(leaves-21, the-20) nmod:in(bird-18, leaves-21)  "
"With a shove , he grounds his thrashing boat and fetches a rickety trailer from the parking lot .","With/IN a/DT shove/NN ,/, he/PRP grounds/VBZ his/PRP$ thrashing/JJ boat/NN and/CC fetches/VBZ a/DT rickety/JJ trailer/NN from/IN the/DT parking/NN lot/NN ./."," case(shove-3, With-1) det(shove-3, a-2) nmod:with(grounds-6, shove-3) nsubj(grounds-6, he-5) nsubj(fetches-11, he-5) root(ROOT-0, grounds-6) nmod:poss(boat-9, his-7) amod(boat-9, thrashing-8) dobj(grounds-6, boat-9) cc(grounds-6, and-10) conj:and(grounds-6, fetches-11) det(trailer-14, a-12) amod(trailer-14, rickety-13) dobj(fetches-11, trailer-14) case(lot-18, from-15) det(lot-18, the-16) compound(lot-18, parking-17) nmod:from(fetches-11, lot-18)  "
