sent,tags,parse
One needs a relationship which is relatively free from the threat of harm in order to risk the process of coming to know another intimately and allow oneself to be known .,One/PRP needs/VBZ a/DT relationship/NN which/WDT is/VBZ relatively/RB free/JJ from/IN the/DT threat/NN of/IN harm/NN in/IN order/NN to/TO risk/VB the/DT process/NN of/IN coming/VBG to/TO know/VB another/DT intimately/RB and/CC allow/VB oneself/PRP to/TO be/VB known/VBN ./.,"nsubj(needs-2, One-1) root(ROOT-0, needs-2) det(relationship-4, a-3) dobj(needs-2, relationship-4) nsubj(free-8, relationship-4) ref(relationship-4, which-5) cop(free-8, is-6) advmod(free-8, relatively-7) acl:relcl(relationship-4, free-8) case(threat-11, from-9) det(threat-11, the-10) nmod:from(free-8, threat-11) case(harm-13, of-12) nmod:of(threat-11, harm-13) mark(risk-17, in-14) mwe(in-14, order-15) mark(risk-17, to-16) advcl(free-8, risk-17) det(process-19, the-18) dobj(risk-17, process-19) mark(coming-21, of-20) acl(process-19, coming-21) mark(know-23, to-22) xcomp(coming-21, know-23) dobj(know-23, another-24) advmod(know-23, intimately-25) cc(know-23, and-26) xcomp(coming-21, allow-27) conj:and(know-23, allow-27) dobj(allow-27, oneself-28) nsubjpass(known-31, oneself-28) mark(known-31, to-29) auxpass(known-31, be-30) xcomp(allow-27, known-31)  "
These medications would produce pharmacological effects parallel to methadone 's effect on heroin users .,These/DT medications/NNS would/MD produce/VB pharmacological/JJ effects/NNS parallel/VB to/TO methadone/NN 's/POS effect/NN on/IN heroin/NN users/NNS ./.,"det(medications-2, These-1) nsubj(produce-4, medications-2) aux(produce-4, would-3) root(ROOT-0, produce-4) amod(effects-6, pharmacological-5) nsubj(parallel-7, effects-6) ccomp(produce-4, parallel-7) case(effect-11, to-8) nmod:poss(effect-11, methadone-9) case(methadone-9, 's-10) nmod:to(parallel-7, effect-11) case(users-14, on-12) compound(users-14, heroin-13) nmod:on(parallel-7, users-14)  "
"Although it is impossible to accurately assess the degree of harm caused to patients by lack of compliance , there is agreement that the damage may be considerable and that finding ways of improving compliance is a major goal of behavioral medicine ( Stuart , 1982 ) .","Although/IN it/PRP is/VBZ impossible/JJ to/TO accurately/RB assess/VB the/DT degree/NN of/IN harm/NN caused/VBN to/TO patients/NNS by/IN lack/NN of/IN compliance/NN ,/, there/EX is/VBZ agreement/NN that/IN the/DT damage/NN may/MD be/VB considerable/JJ and/CC that/IN finding/NN ways/NNS of/IN improving/VBG compliance/NN is/VBZ a/DT major/JJ goal/NN of/IN behavioral/JJ medicine/NN -LRB-/-LRB- Stuart/NNP ,/, 1982/CD -RRB-/-RRB- ./.","mark(impossible-4, Although-1) nsubj(impossible-4, it-2) nsubj(assess-7, it-2) cop(impossible-4, is-3) advcl(is-21, impossible-4) mark(assess-7, to-5) advmod(assess-7, accurately-6) xcomp(impossible-4, assess-7) det(degree-9, the-8) dobj(assess-7, degree-9) case(harm-11, of-10) nmod:of(degree-9, harm-11) acl(harm-11, caused-12) case(patients-14, to-13) nmod:to(caused-12, patients-14) case(lack-16, by-15) nmod:by(caused-12, lack-16) case(compliance-18, of-17) nmod:of(lack-16, compliance-18) expl(is-21, there-20) root(ROOT-0, is-21) nsubj(is-21, agreement-22) mark(considerable-28, that-23) det(damage-25, the-24) nsubj(considerable-28, damage-25) aux(considerable-28, may-26) cop(considerable-28, be-27) dep(agreement-22, considerable-28) cc(considerable-28, and-29) mark(goal-39, that-30) compound(ways-32, finding-31) nsubj(goal-39, ways-32) mark(improving-34, of-33) acl(ways-32, improving-34) dobj(improving-34, compliance-35) cop(goal-39, is-36) det(goal-39, a-37) amod(goal-39, major-38) dep(agreement-22, goal-39) conj:and(considerable-28, goal-39) case(medicine-42, of-40) amod(medicine-42, behavioral-41) nmod:of(goal-39, medicine-42) appos(medicine-42, Stuart-44) dep(Stuart-44, 1982-46)  "
There are three aspects of subjects ' perceptions : ( 1 ) subjects ' thoughts about team criticism as either constructive or as judgmental and harmful to self-esteem ( subscales 1-4 ) ; ( 2 ) subjects ' self-deprecating thoughts and low self-esteem in the face of team criticism ( subscales 5-7 ) ; and ( 3 ) subjects ' thoughts about the importance of maintaining a therapeutic relationship with one specific doctor with whom they feel confident and at ease ( subscale 8 ) .,There/EX are/VBP three/CD aspects/NNS of/IN subjects/NNS '/POS perceptions/NNS :/: -LRB-/-LRB- 1/LS -RRB-/-RRB- subjects/JJ '/'' thoughts/NNS about/IN team/NN criticism/NN as/IN either/DT constructive/JJ or/CC as/RB judgmental/JJ and/CC harmful/JJ to/TO self-esteem/NN -LRB-/-LRB- subscales/NN 1-4/CD -RRB-/-RRB- ;/: -LRB-/-LRB- 2/CD -RRB-/-RRB- subjects/NNS '/POS self-deprecating/JJ thoughts/NNS and/CC low/JJ self-esteem/NN in/IN the/DT face/NN of/IN team/NN criticism/NN -LRB-/-LRB- subscales/NN 5-7/CD -RRB-/-RRB- ;/: and/CC -LRB-/-LRB- 3/CD -RRB-/-RRB- subjects/NNS '/POS thoughts/NNS about/IN the/DT importance/NN of/IN maintaining/VBG a/DT therapeutic/JJ relationship/NN with/IN one/CD specific/JJ doctor/NN with/IN whom/WP they/PRP feel/VBP confident/JJ and/CC at/IN ease/NN -LRB-/-LRB- subscale/NN 8/CD -RRB-/-RRB- ./.,"expl(are-2, There-1) root(ROOT-0, are-2) nummod(aspects-4, three-3) iobj(are-2, aspects-4) case(perceptions-8, of-5) nmod:poss(perceptions-8, subjects-6) case(subjects-6, '-7) nmod:of(aspects-4, perceptions-8) dep(thoughts-15, 1-11) amod(thoughts-15, subjects-13) dep(perceptions-8, thoughts-15) case(criticism-18, about-16) compound(criticism-18, team-17) nmod:about(thoughts-15, criticism-18) case(self-esteem-28, as-19) det(self-esteem-28, either-20) amod(self-esteem-28, constructive-21) cc(constructive-21, or-22) advmod(judgmental-24, as-23) conj:or(constructive-21, judgmental-24) amod(self-esteem-28, judgmental-24) cc(judgmental-24, and-25) conj:or(constructive-21, harmful-26) conj:and(judgmental-24, harmful-26) nmod(judgmental-24, to-27) nmod:as(criticism-18, self-esteem-28) appos(self-esteem-28, subscales-30) nummod(subscales-30, 1-4-31) appos(aspects-4, 2-35) nmod:poss(thoughts-40, subjects-37) case(subjects-37, '-38) amod(thoughts-40, self-deprecating-39) dep(aspects-4, thoughts-40) cc(thoughts-40, and-41) amod(self-esteem-43, low-42) dep(aspects-4, self-esteem-43) conj:and(thoughts-40, self-esteem-43) case(face-46, in-44) det(face-46, the-45) nmod:in(self-esteem-43, face-46) case(criticism-49, of-47) compound(criticism-49, team-48) nmod:of(face-46, criticism-49) appos(criticism-49, subscales-51) nummod(subscales-51, 5-7-52) cc(face-46, and-55) appos(face-46, 3-57) nmod:poss(thoughts-61, subjects-59) case(subjects-59, '-60) nmod:in(self-esteem-43, thoughts-61) conj:and(face-46, thoughts-61) case(importance-64, about-62) det(importance-64, the-63) nmod:about(thoughts-61, importance-64) mark(maintaining-66, of-65) acl(self-esteem-43, maintaining-66) det(relationship-69, a-67) amod(relationship-69, therapeutic-68) dobj(maintaining-66, relationship-69) case(doctor-73, with-70) nummod(doctor-73, one-71) amod(doctor-73, specific-72) nmod:with(maintaining-66, doctor-73) mark(feel-77, with-74) dobj(confident-78, whom-75) nsubj(feel-77, they-76) nmod(doctor-73, feel-77) xcomp(feel-77, confident-78) cc(feel-77, and-79) case(ease-81, at-80) nmod(doctor-73, ease-81) conj:and(feel-77, ease-81) appos(ease-81, subscale-83) nummod(subscale-83, 8-84)  "
"However , Hogan ( 1988 ) found , in a study of rural hospitals , that rural hospital closure may harm the elderly .","However/RB ,/, Hogan/NNP -LRB-/-LRB- 1988/CD -RRB-/-RRB- found/VBD ,/, in/IN a/DT study/NN of/IN rural/JJ hospitals/NNS ,/, that/IN rural/JJ hospital/NN closure/NN may/MD harm/VB the/DT elderly/JJ ./.","advmod(found-7, However-1) nsubj(found-7, Hogan-3) appos(Hogan-3, 1988-5) root(ROOT-0, found-7) case(study-11, in-9) det(study-11, a-10) nmod:in(found-7, study-11) case(hospitals-14, of-12) amod(hospitals-14, rural-13) nmod:of(study-11, hospitals-14) mark(harm-21, that-16) amod(closure-19, rural-17) compound(closure-19, hospital-18) nsubj(harm-21, closure-19) aux(harm-21, may-20) ccomp(found-7, harm-21) det(elderly-23, the-22) dobj(harm-21, elderly-23)  "
"<p> Whichever pathway is chosen , identification with or loyalty to one 's primary institution ( such as the corporately owned subsidiary hospital ) does not guarantee harmonious bonding with the parent corporation .","<p>/NNP Whichever/NNP pathway/RB is/VBZ chosen/VBN ,/, identification/NN with/IN or/CC loyalty/NN to/TO one/CD 's/POS primary/JJ institution/NN -LRB-/-LRB- such/JJ as/IN the/DT corporately/RB owned/JJ subsidiary/NN hospital/NN -RRB-/-RRB- does/VBZ not/RB guarantee/VB harmonious/JJ bonding/NN with/IN the/DT parent/NN corporation/NN ./.","compound(Whichever-2, <p>-1) nsubjpass(chosen-5, Whichever-2) advmod(chosen-5, pathway-3) auxpass(chosen-5, is-4) ccomp(guarantee-27, chosen-5) nsubj(guarantee-27, identification-7) acl(identification-7, with-8) cc(identification-7, or-9) conj:or(identification-7, loyalty-10) nsubj(guarantee-27, loyalty-10) case(institution-15, to-11) nmod:poss(institution-15, one-12) case(one-12, 's-13) amod(institution-15, primary-14) nmod:to(loyalty-10, institution-15) case(hospital-23, such-17) case(hospital-23, as-18) det(hospital-23, the-19) advmod(owned-21, corporately-20) amod(hospital-23, owned-21) compound(hospital-23, subsidiary-22) nmod:as(institution-15, hospital-23) aux(guarantee-27, does-25) neg(guarantee-27, not-26) root(ROOT-0, guarantee-27) amod(bonding-29, harmonious-28) dobj(guarantee-27, bonding-29) case(corporation-33, with-30) det(corporation-33, the-31) compound(corporation-33, parent-32) nmod:with(guarantee-27, corporation-33)  "
"But should the majority of social workers in health care cling to the doctrine of individual self-determination for themselves as well as for their clients , then the provision of health social work services will become merely another harmless , unremarkable storefront operation in a gentrified neighborhood .","But/CC should/MD the/DT majority/NN of/IN social/JJ workers/NNS in/IN health/NN care/NN cling/VB to/TO the/DT doctrine/NN of/IN individual/JJ self-determination/NN for/IN themselves/PRP as/RB well/RB as/IN for/IN their/PRP$ clients/NNS ,/, then/RB the/DT provision/NN of/IN health/NN social/JJ work/NN services/NNS will/MD become/VB merely/RB another/DT harmless/JJ ,/, unremarkable/JJ storefront/NN operation/NN in/IN a/DT gentrified/JJ neighborhood/NN ./.","cc(cling-11, But-1) aux(cling-11, should-2) det(majority-4, the-3) nsubj(cling-11, majority-4) case(workers-7, of-5) amod(workers-7, social-6) nmod:of(majority-4, workers-7) case(care-10, in-8) compound(care-10, health-9) nmod:in(workers-7, care-10) root(ROOT-0, cling-11) case(doctrine-14, to-12) det(doctrine-14, the-13) nmod:to(then-27, doctrine-14) case(self-determination-17, of-15) amod(self-determination-17, individual-16) nmod:of(doctrine-14, self-determination-17) case(themselves-19, for-18) nmod:for(self-determination-17, themselves-19) cc(then-27, as-20) mwe(as-20, well-21) mwe(as-20, as-22) case(clients-25, for-23) nmod:poss(clients-25, their-24) nmod(cling-11, clients-25) conj:and(then-27, clients-25) nmod(cling-11, then-27) det(provision-29, the-28) dobj(cling-11, provision-29) case(health-31, of-30) nmod:of(provision-29, health-31) amod(services-34, social-32) compound(services-34, work-33) nsubj(become-36, services-34) aux(become-36, will-35) acl:relcl(provision-29, become-36) advmod(become-36, merely-37) det(operation-43, another-38) amod(unremarkable-41, harmless-39) amod(operation-43, unremarkable-41) compound(operation-43, storefront-42) xcomp(become-36, operation-43) case(neighborhood-47, in-44) det(neighborhood-47, a-45) amod(neighborhood-47, gentrified-46) nmod:in(operation-43, neighborhood-47)  "
"Although the principle may , at first glance , seem harmless and even praiseworthy , there is at least one obvious complication , having to do with the inflexible and often intractable nature of the judicially imposed remedies employed in this case .","Although/IN the/DT principle/NN may/MD ,/, at/IN first/JJ glance/NN ,/, seem/VB harmless/JJ and/CC even/RB praiseworthy/JJ ,/, there/EX is/VBZ at/IN least/JJS one/CD obvious/JJ complication/NN ,/, having/VBG to/TO do/VB with/IN the/DT inflexible/JJ and/CC often/RB intractable/JJ nature/NN of/IN the/DT judicially/RB imposed/VBN remedies/NNS employed/VBN in/IN this/DT case/NN ./.","mark(seem-10, Although-1) det(principle-3, the-2) nsubj(seem-10, principle-3) aux(seem-10, may-4) case(glance-8, at-6) amod(glance-8, first-7) nmod:at(seem-10, glance-8) advcl(is-17, seem-10) xcomp(seem-10, harmless-11) cc(harmless-11, and-12) advmod(praiseworthy-14, even-13) xcomp(seem-10, praiseworthy-14) conj:and(harmless-11, praiseworthy-14) expl(is-17, there-16) root(ROOT-0, is-17) case(least-19, at-18) nmod:npmod(one-20, least-19) nummod(complication-22, one-20) amod(complication-22, obvious-21) nsubj(is-17, complication-22) advcl(is-17, having-24) mark(do-26, to-25) xcomp(having-24, do-26) case(nature-33, with-27) det(nature-33, the-28) amod(nature-33, inflexible-29) cc(inflexible-29, and-30) advmod(intractable-32, often-31) conj:and(inflexible-29, intractable-32) amod(nature-33, intractable-32) nmod:with(do-26, nature-33) case(remedies-38, of-34) det(remedies-38, the-35) advmod(imposed-37, judicially-36) amod(remedies-38, imposed-37) nmod:of(nature-33, remedies-38) acl(remedies-38, employed-39) case(case-42, in-40) det(case-42, this-41) nmod:in(employed-39, case-42)  "
"These two ends are not altogether harmonious , though since the Enlightenment , one of the prevailing prejudices has been that these ends are simply and wholly harmonious .","These/DT two/CD ends/NNS are/VBP not/RB altogether/RB harmonious/JJ ,/, though/IN since/IN the/DT Enlightenment/NNP ,/, one/CD of/IN the/DT prevailing/JJ prejudices/NNS has/VBZ been/VBN that/IN these/DT ends/NNS are/VBP simply/RB and/CC wholly/RB harmonious/JJ ./.","det(ends-3, These-1) nummod(ends-3, two-2) nsubj(harmonious-7, ends-3) cop(harmonious-7, are-4) neg(harmonious-7, not-5) advmod(harmonious-7, altogether-6) root(ROOT-0, harmonious-7) mark(been-20, though-9) case(Enlightenment-12, since-10) det(Enlightenment-12, the-11) nmod:since(been-20, Enlightenment-12) nsubj(been-20, one-14) case(prejudices-18, of-15) det(prejudices-18, the-16) amod(prejudices-18, prevailing-17) nmod:of(one-14, prejudices-18) aux(been-20, has-19) advcl(harmonious-7, been-20) mark(are-24, that-21) det(ends-23, these-22) nsubj(are-24, ends-23) ccomp(been-20, are-24) advmod(are-24, simply-25) cc(simply-25, and-26) advmod(harmonious-28, wholly-27) advmod(are-24, harmonious-28) conj:and(simply-25, harmonious-28)  "
<p> The ends are not harmonious because there is a natural tension between the polity and the academy .,<p>/RB The/DT ends/NNS are/VBP not/RB harmonious/JJ because/IN there/EX is/VBZ a/DT natural/JJ tension/NN between/IN the/DT polity/NN and/CC the/DT academy/NN ./.,"advmod(harmonious-6, <p>-1) det(ends-3, The-2) nsubj(harmonious-6, ends-3) cop(harmonious-6, are-4) neg(harmonious-6, not-5) root(ROOT-0, harmonious-6) mark(is-9, because-7) expl(is-9, there-8) advcl(harmonious-6, is-9) det(tension-12, a-10) amod(tension-12, natural-11) nsubj(is-9, tension-12) case(polity-15, between-13) det(polity-15, the-14) nmod:between(tension-12, polity-15) cc(polity-15, and-16) det(academy-18, the-17) nmod:between(tension-12, academy-18) conj:and(polity-15, academy-18)  "
"Such a breadth , such an apprehension , and such depth issue in that reverent awe of the whole and its articulation that , in its turn , fashions such a diffidence about one 's own knowledge as to make one capable of moderate and harmonious participation in democratic public life .","Such/PDT a/DT breadth/NN ,/, such/PDT an/DT apprehension/NN ,/, and/CC such/JJ depth/NN issue/NN in/IN that/DT reverent/JJ awe/NN of/IN the/DT whole/NN and/CC its/PRP$ articulation/NN that/DT ,/, in/IN its/PRP$ turn/NN ,/, fashions/VBD such/PDT a/DT diffidence/NN about/IN one/CD 's/POS own/JJ knowledge/NN as/IN to/TO make/VB one/CD capable/NNS of/IN moderate/JJ and/CC harmonious/JJ participation/NN in/IN democratic/JJ public/JJ life/NN ./.","det:predet(breadth-3, Such-1) det(breadth-3, a-2) nsubj(fashions-29, breadth-3) det:predet(apprehension-7, such-5) det(apprehension-7, an-6) appos(breadth-3, apprehension-7) cc(apprehension-7, and-9) amod(issue-12, such-10) compound(issue-12, depth-11) appos(breadth-3, issue-12) conj:and(apprehension-7, issue-12) case(awe-16, in-13) det(awe-16, that-14) amod(awe-16, reverent-15) nmod:in(issue-12, awe-16) case(whole-19, of-17) det(whole-19, the-18) nmod:of(awe-16, whole-19) cc(awe-16, and-20) nmod:poss(articulation-22, its-21) nmod:in(issue-12, articulation-22) conj:and(awe-16, articulation-22) dep(articulation-22, that-23) case(turn-27, in-25) nmod:poss(turn-27, its-26) nmod:in(apprehension-7, turn-27) root(ROOT-0, fashions-29) det:predet(diffidence-32, such-30) det(diffidence-32, a-31) dobj(fashions-29, diffidence-32) case(knowledge-37, about-33) nmod:poss(knowledge-37, one-34) case(one-34, 's-35) amod(knowledge-37, own-36) nmod:about(fashions-29, knowledge-37) mark(make-40, as-38) mark(make-40, to-39) advcl(fashions-29, make-40) nummod(capable-42, one-41) dobj(make-40, capable-42) case(participation-47, of-43) amod(participation-47, moderate-44) cc(moderate-44, and-45) conj:and(moderate-44, harmonious-46) amod(participation-47, harmonious-46) nmod:of(capable-42, participation-47) case(life-51, in-48) amod(life-51, democratic-49) amod(life-51, public-50) nmod:in(make-40, life-51)  "
The destructive force unleashed during the Enlightenment finally brought the German universities to great harm in the 1930s and now has badly damaged American universities as well .,The/DT destructive/JJ force/NN unleashed/VBN during/IN the/DT Enlightenment/NNP finally/RB brought/VBD the/DT German/JJ universities/NNS to/TO great/JJ harm/NN in/IN the/DT 1930s/NNS and/CC now/RB has/VBZ badly/RB damaged/VBN American/JJ universities/NNS as/RB well/RB ./.,"det(force-3, The-1) amod(force-3, destructive-2) nsubj(brought-9, force-3) nsubj(damaged-23, force-3) acl(force-3, unleashed-4) case(Enlightenment-7, during-5) det(Enlightenment-7, the-6) nmod:during(unleashed-4, Enlightenment-7) advmod(brought-9, finally-8) root(ROOT-0, brought-9) det(universities-12, the-10) amod(universities-12, German-11) dobj(brought-9, universities-12) case(harm-15, to-13) amod(harm-15, great-14) nmod:to(brought-9, harm-15) case(1930s-18, in-16) det(1930s-18, the-17) nmod:in(brought-9, 1930s-18) cc(brought-9, and-19) advmod(damaged-23, now-20) aux(damaged-23, has-21) advmod(damaged-23, badly-22) conj:and(brought-9, damaged-23) amod(universities-25, American-24) dobj(damaged-23, universities-25) advmod(damaged-23, as-26) mwe(as-26, well-27)  "
"With Chernenko 's death in March 1985 European leaders generally recognized in Gorbachev the charm , intelligence , energy , confidence , and authority required to bring new initiatives to Soviet policy .","With/IN Chernenko/NNP 's/POS death/NN in/IN March/NNP 1985/CD European/JJ leaders/NNS generally/RB recognized/VBD in/IN Gorbachev/NNP the/DT charm/NN ,/, intelligence/NN ,/, energy/NN ,/, confidence/NN ,/, and/CC authority/NN required/VBN to/TO bring/VB new/JJ initiatives/NNS to/TO Soviet/JJ policy/NN ./.","case(death-4, With-1) nmod:poss(death-4, Chernenko-2) case(Chernenko-2, 's-3) nmod:with(recognized-11, death-4) case(March-6, in-5) nmod:in(death-4, March-6) nummod(March-6, 1985-7) amod(leaders-9, European-8) nsubj(recognized-11, leaders-9) advmod(recognized-11, generally-10) root(ROOT-0, recognized-11) case(Gorbachev-13, in-12) nmod:in(recognized-11, Gorbachev-13) det(charm-15, the-14) dobj(recognized-11, charm-15) dobj(recognized-11, intelligence-17) conj:and(charm-15, intelligence-17) dobj(recognized-11, energy-19) conj:and(charm-15, energy-19) dobj(recognized-11, confidence-21) conj:and(charm-15, confidence-21) cc(charm-15, and-23) dobj(recognized-11, authority-24) conj:and(charm-15, authority-24) acl(charm-15, required-25) mark(bring-27, to-26) xcomp(required-25, bring-27) amod(initiatives-29, new-28) dobj(bring-27, initiatives-29) case(policy-32, to-30) amod(policy-32, Soviet-31) nmod:to(bring-27, policy-32)  "
Former President Nixon joined Kirkpatrick and Will in warning that Gorbachev 's charm and agreeable style in no way changed the Soviet Union 's international goals.,Former/NNP President/NNP Nixon/NNP joined/VBD Kirkpatrick/NNP and/CC Will/NNP in/IN warning/VBG that/IN Gorbachev/NNP 's/POS charm/JJ and/CC agreeable/JJ style/NN in/IN no/DT way/NN changed/VBD the/DT Soviet/NNP Union/NNP 's/POS international/JJ goals/NNS ./.,"compound(Nixon-3, Former-1) compound(Nixon-3, President-2) nsubj(joined-4, Nixon-3) root(ROOT-0, joined-4) dobj(joined-4, Kirkpatrick-5) cc(Kirkpatrick-5, and-6) dobj(joined-4, Will-7) conj:and(Kirkpatrick-5, Will-7) mark(warning-9, in-8) advcl(joined-4, warning-9) mark(changed-20, that-10) nmod:poss(style-16, Gorbachev-11) case(Gorbachev-11, 's-12) amod(style-16, charm-13) cc(charm-13, and-14) conj:and(charm-13, agreeable-15) amod(style-16, agreeable-15) nsubj(changed-20, style-16) case(way-19, in-17) neg(way-19, no-18) nmod:in(style-16, way-19) ccomp(warning-9, changed-20) det(Union-23, the-21) compound(Union-23, Soviet-22) nmod:poss(goals-26, Union-23) case(Union-23, 's-24) amod(goals-26, international-25) dobj(changed-20, goals-26)  "
"In exercising this right , they will ensure that their laws , regulations , practices and policies conform with their obligations under international law and are brought into harmony with the provisions of the Declaration on Principles and other CSCE commitments .","In/IN exercising/VBG this/DT right/NN ,/, they/PRP will/MD ensure/VB that/IN their/PRP$ laws/NNS ,/, regulations/NNS ,/, practices/NNS and/CC policies/NNS conform/VBP with/IN their/PRP$ obligations/NNS under/IN international/JJ law/NN and/CC are/VBP brought/VBN into/IN harmony/NN with/IN the/DT provisions/NNS of/IN the/DT Declaration/NN on/IN Principles/NNS and/CC other/JJ CSCE/JJ commitments/NNS ./.","mark(exercising-2, In-1) advcl(ensure-8, exercising-2) det(right-4, this-3) dobj(exercising-2, right-4) nsubj(ensure-8, they-6) aux(ensure-8, will-7) root(ROOT-0, ensure-8) mark(conform-18, that-9) nmod:poss(laws-11, their-10) nsubj(conform-18, laws-11) nsubjpass(brought-27, laws-11) conj:and(laws-11, regulations-13) nsubj(conform-18, regulations-13) conj:and(laws-11, practices-15) nsubj(conform-18, practices-15) cc(laws-11, and-16) conj:and(laws-11, policies-17) nsubj(conform-18, policies-17) ccomp(ensure-8, conform-18) case(obligations-21, with-19) nmod:poss(obligations-21, their-20) nmod:with(conform-18, obligations-21) case(law-24, under-22) amod(law-24, international-23) nmod:under(conform-18, law-24) cc(conform-18, and-25) auxpass(brought-27, are-26) ccomp(ensure-8, brought-27) conj:and(conform-18, brought-27) case(harmony-29, into-28) nmod:into(brought-27, harmony-29) case(provisions-32, with-30) det(provisions-32, the-31) nmod:with(brought-27, provisions-32) case(Declaration-35, of-33) det(Declaration-35, the-34) nmod:of(provisions-32, Declaration-35) case(Principles-37, on-36) nmod:on(Declaration-35, Principles-37) cc(Principles-37, and-38) amod(commitments-41, other-39) amod(commitments-41, CSCE-40) nmod:on(Declaration-35, commitments-41) conj:and(Principles-37, commitments-41)  "
"On the contrary , there have been long periods of fruitful exchange and harmonious cooperation .","On/IN the/DT contrary/NN ,/, there/EX have/VBP been/VBN long/JJ periods/NNS of/IN fruitful/JJ exchange/NN and/CC harmonious/JJ cooperation/NN ./.","case(contrary-3, On-1) det(contrary-3, the-2) nmod:on(periods-9, contrary-3) expl(periods-9, there-5) aux(periods-9, have-6) cop(periods-9, been-7) amod(periods-9, long-8) root(ROOT-0, periods-9) case(exchange-12, of-10) amod(exchange-12, fruitful-11) nmod:of(periods-9, exchange-12) cc(exchange-12, and-13) amod(cooperation-15, harmonious-14) nmod:of(periods-9, cooperation-15) conj:and(exchange-12, cooperation-15)  "
There we could demonstrate how different nations and cultures can live together harmoniously in a Europe of diversity .,There/RB we/PRP could/MD demonstrate/VB how/WRB different/JJ nations/NNS and/CC cultures/NNS can/MD live/VB together/RP harmoniously/RB in/IN a/DT Europe/NNP of/IN diversity/NN ./.,"advmod(demonstrate-4, There-1) nsubj(demonstrate-4, we-2) aux(demonstrate-4, could-3) root(ROOT-0, demonstrate-4) advmod(live-11, how-5) amod(nations-7, different-6) nsubj(live-11, nations-7) cc(nations-7, and-8) conj:and(nations-7, cultures-9) nsubj(live-11, cultures-9) aux(live-11, can-10) ccomp(demonstrate-4, live-11) compound:prt(live-11, together-12) advmod(live-11, harmoniously-13) case(Europe-16, in-14) det(Europe-16, a-15) nmod:in(live-11, Europe-16) case(diversity-18, of-17) nmod:of(Europe-16, diversity-18)  "
"Under no circumstances will the troops harm innocent people , let alone young students . ""","Under/IN no/DT circumstances/NNS will/NN the/DT troops/NNS harm/VB innocent/JJ people/NNS ,/, let/VB alone/RB young/JJ students/NNS ./. ''/''","case(will-4, Under-1) neg(will-4, no-2) compound(will-4, circumstances-3) nmod:under(harm-7, will-4) det(troops-6, the-5) nsubj(harm-7, troops-6) root(ROOT-0, harm-7) amod(people-9, innocent-8) dobj(harm-7, people-9) dep(harm-7, let-11) advmod(let-11, alone-12) amod(students-14, young-13) dobj(harm-7, students-14)  "
"The realist model of the world of states in perpetual struggle for survival , on the other hand , was much too pessimistic about the possibilities for harmonizing contending interests and achieving positive change .","The/DT realist/JJ model/NN of/IN the/DT world/NN of/IN states/NNS in/IN perpetual/JJ struggle/NN for/IN survival/NN ,/, on/IN the/DT other/JJ hand/NN ,/, was/VBD much/RB too/RB pessimistic/JJ about/IN the/DT possibilities/NNS for/IN harmonizing/VBG contending/VBG interests/NNS and/CC achieving/VBG positive/JJ change/NN ./.","det(model-3, The-1) amod(model-3, realist-2) nsubj(pessimistic-23, model-3) case(world-6, of-4) det(world-6, the-5) nmod:of(model-3, world-6) case(states-8, of-7) nmod:of(world-6, states-8) case(struggle-11, in-9) amod(struggle-11, perpetual-10) nmod:in(states-8, struggle-11) case(survival-13, for-12) nmod:for(struggle-11, survival-13) case(hand-18, on-15) det(hand-18, the-16) amod(hand-18, other-17) nmod:on(model-3, hand-18) cop(pessimistic-23, was-20) advmod(pessimistic-23, much-21) advmod(pessimistic-23, too-22) root(ROOT-0, pessimistic-23) case(possibilities-26, about-24) det(possibilities-26, the-25) nmod:about(pessimistic-23, possibilities-26) mark(harmonizing-28, for-27) advcl(pessimistic-23, harmonizing-28) advcl(harmonizing-28, contending-29) dobj(contending-29, interests-30) cc(harmonizing-28, and-31) advcl(pessimistic-23, achieving-32) conj:and(harmonizing-28, achieving-32) amod(change-34, positive-33) dobj(achieving-32, change-34)  "
